login_name,login_type,login_create_date,last_active_date,server_roles,database,mapped_user_name,user_type,default_schema,db_roles,explicit_read,explicit_write,explicit_exec,explicit_admin,access_level,grant_counts,deny_counts
user_320,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-17 00:00:00,,appdb (sql01),user_320,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_321,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-28 00:00:00,,appdb (sql01),user_321,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_322,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-11 00:00:00,,appdb (sql01),user_322,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_323,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-24 00:00:00,,appdb (sql01),user_323,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_324,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_324,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_325,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-07 00:00:00,,appdb (sql01),user_325,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_326,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_326,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_327,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-11 00:00:00,,appdb (sql01),user_327,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_328,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-12 00:00:00,,appdb (sql01),user_328,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_329,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-10 00:00:00,,appdb (sql01),user_329,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_330,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-05 00:00:00,,appdb (sql01),user_330,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_331,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-30 00:00:00,,appdb (sql01),user_331,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_332,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-13 00:00:00,,appdb (sql01),user_332,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_333,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-14 00:00:00,,appdb (sql01),user_333,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_334,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-01 00:00:00,,appdb (sql01),user_334,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_335,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-27 00:00:00,,appdb (sql01),user_335,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_336,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-26 00:00:00,,appdb (sql01),user_336,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_337,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-22 00:00:00,,appdb (sql01),user_337,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_338,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-27 00:00:00,,appdb (sql01),user_338,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_339,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-17 00:00:00,,appdb (sql01),user_339,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_340,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_340,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_341,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-10 00:00:00,,appdb (sql01),user_341,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_342,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_342,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_343,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-03 00:00:00,,appdb (sql01),user_343,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_344,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-23 00:00:00,,appdb (sql01),user_344,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_345,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-18 00:00:00,,appdb (sql01),user_345,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_346,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-20 00:00:00,,appdb (sql01),user_346,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_347,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-10 00:00:00,,appdb (sql01),user_347,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_348,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-18 00:00:00,,appdb (sql01),user_348,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_349,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-10 00:00:00,,appdb (sql01),user_349,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_350,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-24 00:00:00,,appdb (sql01),user_350,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_351,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_351,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_352,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-10 00:00:00,,appdb (sql01),user_352,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_353,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-15 00:00:00,,appdb (sql01),user_353,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_354,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_354,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_355,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-10 00:00:00,,appdb (sql01),user_355,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_356,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_356,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_357,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-26 00:00:00,,appdb (sql01),user_357,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_358,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-22 00:00:00,,appdb (sql01),user_358,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_359,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_359,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_360,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-03 00:00:00,,appdb (sql01),user_360,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_361,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_361,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_362,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-23 00:00:00,,appdb (sql01),user_362,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_363,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_363,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_364,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-07 00:00:00,,appdb (sql01),user_364,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_365,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-13 00:00:00,,appdb (sql01),user_365,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_366,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-24 00:00:00,,appdb (sql01),user_366,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_367,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-11 00:00:00,,appdb (sql01),user_367,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_368,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_368,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_369,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-16 00:00:00,,appdb (sql01),user_369,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_370,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_370,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_371,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-24 00:00:00,,appdb (sql01),user_371,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_372,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-27 00:00:00,,appdb (sql01),user_372,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_373,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-19 00:00:00,,appdb (sql01),user_373,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_374,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-19 00:00:00,,appdb (sql01),user_374,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_375,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-25 00:00:00,,appdb (sql01),user_375,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_376,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_376,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_377,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-05 00:00:00,,appdb (sql01),user_377,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_378,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-25 00:00:00,,appdb (sql01),user_378,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_379,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-04 00:00:00,,appdb (sql01),user_379,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_380,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-29 00:00:00,,appdb (sql01),user_380,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_381,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-12 00:00:00,,appdb (sql01),user_381,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_382,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-18 00:00:00,,appdb (sql01),user_382,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_383,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-18 00:00:00,,appdb (sql01),user_383,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_384,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-13 00:00:00,,appdb (sql01),user_384,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_385,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-28 00:00:00,,appdb (sql01),user_385,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_386,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-02 00:00:00,,appdb (sql01),user_386,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_387,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-28 00:00:00,,appdb (sql01),user_387,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_388,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-29 00:00:00,,appdb (sql01),user_388,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_389,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-26 00:00:00,,appdb (sql01),user_389,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_390,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_390,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_391,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_391,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_392,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_392,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_393,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-12 00:00:00,,appdb (sql01),user_393,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_394,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-14 00:00:00,,appdb (sql01),user_394,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_395,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-14 00:00:00,,appdb (sql01),user_395,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_396,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-18 00:00:00,,appdb (sql01),user_396,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_397,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_397,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_398,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-30 00:00:00,,appdb (sql01),user_398,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_399,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_399,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_400,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-03 00:00:00,,appdb (sql01),user_400,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_401,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-04 00:00:00,,appdb (sql01),user_401,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_402,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_402,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_403,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-18 00:00:00,,appdb (sql01),user_403,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_404,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_404,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_405,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-12 00:00:00,,appdb (sql01),user_405,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_406,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-12 00:00:00,,appdb (sql01),user_406,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_407,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_407,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_408,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-27 00:00:00,,appdb (sql01),user_408,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_409,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-16 00:00:00,,appdb (sql01),user_409,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_410,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-28 00:00:00,,appdb (sql01),user_410,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_411,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-13 00:00:00,,appdb (sql01),user_411,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_412,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-07 00:00:00,,appdb (sql01),user_412,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_413,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-26 00:00:00,,appdb (sql01),user_413,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_414,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_414,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_415,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_415,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_416,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-24 00:00:00,,appdb (sql01),user_416,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_417,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-20 00:00:00,,appdb (sql01),user_417,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_418,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-27 00:00:00,,appdb (sql01),user_418,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_419,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-04 00:00:00,,appdb (sql01),user_419,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_420,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_420,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_421,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-01 00:00:00,,appdb (sql01),user_421,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_422,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-20 00:00:00,,appdb (sql01),user_422,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_423,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-18 00:00:00,,appdb (sql01),user_423,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_424,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_424,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_425,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-14 00:00:00,,appdb (sql01),user_425,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_426,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_426,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_427,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-02 00:00:00,,appdb (sql01),user_427,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_428,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-24 00:00:00,,appdb (sql01),user_428,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_429,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-19 00:00:00,,appdb (sql01),user_429,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_430,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-24 00:00:00,,appdb (sql01),user_430,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_431,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-07 00:00:00,,appdb (sql01),user_431,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_432,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-01 00:00:00,,appdb (sql01),user_432,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_433,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-09 00:00:00,,appdb (sql01),user_433,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_434,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_434,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_435,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-29 00:00:00,,appdb (sql01),user_435,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_436,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-24 00:00:00,,appdb (sql01),user_436,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_437,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-25 00:00:00,,appdb (sql01),user_437,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_438,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-11 00:00:00,,appdb (sql01),user_438,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_439,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-28 00:00:00,,appdb (sql01),user_439,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_440,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-30 00:00:00,,appdb (sql01),user_440,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_441,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-26 00:00:00,,appdb (sql01),user_441,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_442,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_442,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_443,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_443,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_444,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-31 00:00:00,,appdb (sql01),user_444,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_445,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-24 00:00:00,,appdb (sql01),user_445,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_446,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-31 00:00:00,,appdb (sql01),user_446,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_447,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-08 00:00:00,,appdb (sql01),user_447,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_448,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-24 00:00:00,,appdb (sql01),user_448,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_449,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-05 00:00:00,,appdb (sql01),user_449,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_450,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-05 00:00:00,,appdb (sql01),user_450,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_451,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-26 00:00:00,,appdb (sql01),user_451,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_452,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-06 00:00:00,,appdb (sql01),user_452,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_453,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-28 00:00:00,,appdb (sql01),user_453,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_454,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-11 00:00:00,,appdb (sql01),user_454,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_455,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-09 00:00:00,,appdb (sql01),user_455,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_456,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-05 00:00:00,,appdb (sql01),user_456,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_457,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-20 00:00:00,,appdb (sql01),user_457,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_458,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-13 00:00:00,,appdb (sql01),user_458,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_459,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-10 00:00:00,,appdb (sql01),user_459,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_460,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-24 00:00:00,,appdb (sql01),user_460,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_461,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-15 00:00:00,,appdb (sql01),user_461,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_462,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-12 00:00:00,,appdb (sql01),user_462,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_463,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-06 00:00:00,,appdb (sql01),user_463,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_464,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-11 00:00:00,,appdb (sql01),user_464,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_465,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_465,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_466,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-18 00:00:00,,appdb (sql01),user_466,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_467,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-08 00:00:00,,appdb (sql01),user_467,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_468,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-21 00:00:00,,appdb (sql01),user_468,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_469,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_469,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_470,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-08 00:00:00,,appdb (sql01),user_470,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_471,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-04 00:00:00,,appdb (sql01),user_471,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_472,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_472,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_473,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-21 00:00:00,,appdb (sql01),user_473,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_474,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-18 00:00:00,,appdb (sql01),user_474,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_475,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-25 00:00:00,,appdb (sql01),user_475,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_476,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-23 00:00:00,,appdb (sql01),user_476,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_477,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-02-25 00:00:00,,appdb (sql01),user_477,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_478,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-01 00:00:00,,appdb (sql01),user_478,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_479,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-03-22 00:00:00,,appdb (sql01),user_479,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
user_480,WINDOWS_LOGIN,2024-01-01 00:00:00,2026-04-14 00:00:00,,appdb (sql01),user_480,USER,dbo,db_datareader,False,False,False,False,ReadOnly,,
